order_id,order_date,customer_id,customer_name,region,city,product_id,product_name,category,price,quantity,discount,payment_method,order_status
O18457,2024-06-08,C446,"  Andrew Harrington  ",West,Kolkata,P4438,Laptop,Electronics,18513,1,0.0,UPI,"Completed"
O18721,2024-06-08,C263,"Amy Moore",North,,P6549,"Jacket ",Fashion,1659,5,20.0,Card,"Completed"
O17713,2024-08-26,C445,"maria graves",South,DELHI,P3159,laptop,Electronics,30971,4,20.0,Card,"Completed"
O11594,2024-03-28,C333,"Charles Welch",West,"Mumbai ",P6711,"Sofa ",Home,7726,3,10.0,COD,"Cancelled"
O16647,2024-06-24,C465,"Hannah Briggs",South,"Kolkata ",P4869,CHAIR,Home,5882,2,15.0,UPI,"Cancelled"
O11874,2024-03-16,C403,"  Sarah Bowman  ",West,bangalore,P3444," Monitor",Electronics,13058,4,20.0,Card,"Returned"
O13206,2024-07-02,C205,"Tanya Taylor",South," Bangalore",P5623,shoes,Home,1544,5,10.0,Card,"Completed"
O20244,2024-09-06,C262,"Cassandra Anderson",North,MUMBAI,P8155,SOFA,Home,2356,4,20.0,COD,"Completed"
O17472,2024-01-20,C456,"Kevin Saunders",North," Kolkata",P8917," Sofa ",Home,4178,1,10.0,Card,"Returned"
O21314,2024-06-24,C140,"Erika Miller",South,bangalore,P1176," Sofa",Home,1579,4,20.0,Card,"Cancelled"
O16898,2024-09-15,C280,,South," Kolkata ",P5552,Jacket,Fashion,2890,5,20.0,UPI,"Cancelled"
O14210,2024-07-30,C107,"Robert Lee",North,HYDERABAD,P4898," Jacket ",Fashion,3308,2,10.0,Card,"Completed"
O13455,2024-08-17,C395,"Christy Williams",South," Delhi",P6172,"Table ",Home,6690,5,15.0,UPI,"Completed"
O18705,2024-12-10,C426,"Robert Brewer",West,Bangalore,P2113,laptop,Electronics,30549,4,0.0,COD,"Cancelled"
O21232,2024-12-22,C328,,South,"Kolkata ",P5150,Chair,Home,6459,1,5.0,Card,"Completed"
O14529,2024-11-26,C493,"Janet Cline",South,Mumbai,P2776,MONITOR,Electronics,28321,1,0.0,COD,"Returned"
O20060,2024-08-09,C429,,South,Delhi,P8144," Jeans",Home,2682,1,,UPI,"Returned"
O10055,2024-10-10,C296,"Krystal Watts",West,Bangalore,P7294," Phone ",Electronics,49572,1,15.0,UPI,"Returned"
O11750,2024-06-21,C422,"Jacqueline Rodriguez",North,MUMBAI,P1701," Sofa",Electronics,5341,4,0.0,UPI,"Completed"
O21110,2024-10-29,C374,,North,mumbai,P2742,sofa,Home,3122,2,15.0,COD,"Cancelled"
O11034,2024-10-10,C203,"Amy Esparza",South," Bangalore ",P8187,TABLE,Home,5796,2,20.0,UPI,"Completed"
O11638,2024-07-29,C423,"  Arthur Thompson  ",East,,P3859,"Phone ",Electronics,67391,3,0.0,Card,"Cancelled"
O21751,2024-01-28,C355,"FELICIA CALLAHAN",West,bangalore,P2846,TABLE,Home,9142,5,20.0,Card,"Returned"
O12889,2024-04-30,C181,"JEREMY HILL",West,Bangalore,P8287,"Shoes ",Fashion,4902,4,10.0,UPI,"Returned"
O21090,2024-02-07,C266,"Julia Hayes",South," Chennai",P4313,Jeans,Fashion,4227,1,5.0,UPI,"Returned"
O14598,2024-04-20,C169,"Lisa Collins",North,"Mumbai ",P8757," Chair",Home,9356,5,5.0,Card,"Cancelled"
O14042,2024-05-03,C226,"Thomas Neal",North,mumbai,P1203," Sofa ",Home,7274,4,15.0,Card,"Completed"
O15873,2024-12-19,C251,"  Ronnie Crawford  ",West,"Mumbai ",P9698,phone,Electronics,53551,2,,COD,"Returned"
O21218,2024-02-28,C141,"Christopher Lewis",North,hyderabad,P8839," Jeans ",Fashion,1048,1,0.0,COD,"Cancelled"
O13694,2024-02-03,C264,"Emily Singh",East," Delhi",P8501,table,Home,9030,4,15.0,UPI,"Returned"
O11261,2024-04-28,C155,"William Stanley",North," Mumbai ",P6503," Headphones",Electronics,60067,5,0.0,UPI,"Completed"
O17966,2024-12-30,C403,"Terry Jackson",South,Kolkata,P5673,LAMP,Home,1075,3,5.0,COD,"Returned"
O12642,2024-03-15,C221,"Steven Williams",East,"Bangalore ",P6246,TABLE,Home,2963,2,0.0,COD,"Cancelled"
O20605,2024-02-17,C461,"Ariel Brown",North,"Kolkata ",P1901,"Lamp ",Home,9326,4,15.0,Card,"Completed"
O14554,2024-07-01,C200,"tina jones",West,chennai,P6651,Table,Home,6215,5,20.0,UPI,"Cancelled"
O13534,2024-07-28,C472,"Andrea Martin",North," Mumbai",P5478," T-Shirt",Fashion,4803,1,15.0,Card,"Cancelled"
O13265,2024-05-27,C195,"Erin Simmons",North,Bangalore,P3938," Jeans",Fashion,2958,1,15.0,UPI,"Completed"
O10467,2024-03-15,C161,"Daniel Rodriguez",East,"Bangalore ",P8553," Table ",Home,6414,4,15.0,UPI,"Completed"
O14468,2024-12-23,C284,"Kimberly Harris",North,kolkata,P6939,laptop,Electronics,47284,1,20.0,Card,"Cancelled"
O10212,2024-02-09,C170,"Robert Mueller",South,MUMBAI,P3150,jeans,Fashion,4806,5,20.0,Card,"Completed"
O12278,2024-04-09,C326,"James Schroeder",South," Hyderabad ",P1696,JACKET,Fashion,2219,2,0.0,Card,"Completed"
O17686,2024-09-13,C160,"HALEY KEMP",North,delhi,P4962,"Chair ",Home,2684,2,20.0,Card,"Cancelled"
O18665,2024-09-20,C211,"Richard Griffith",South,delhi,P7677,laptop,Electronics,62627,4,5.0,UPI,"Cancelled"
O17634,2024-08-31,C156,"Shelia Booth",West,,P7020,T-SHIRT,Fashion,4136,4,10.0,UPI,"Completed"
O21012,2024-08-05,C153,"Heather Davis",North,"Chennai ",P9177,Sofa,Home,5848,2,0.0,UPI,"Completed"
O20549,2024-07-14,C304,"Karen Gutierrez",West," Kolkata",P6356,LAMP,Electronics,1931,2,0.0,UPI,"Returned"
O11254,2024-11-07,C438,"Sarah Thomas",North,"Hyderabad ",P8531,chair,Home,817,5,10.0,COD,"Cancelled"
O21569,2024-05-25,C184,"Wayne Stuart",North," Delhi",P2006,lamp,Home,1213,4,20.0,UPI,"Returned"
O15716,2024-01-11,C479,"Debbie Rios",South,Chennai,P6343,headphones,Electronics,16133,2,15.0,UPI,"Completed"
O14369,2024-02-08,C110,"David Jenkins",South,chennai,P4507,Shoes,Fashion,3281,3,15.0,UPI,"Completed"
O13701,2024-07-31,C419,"SPENCER FERRELL",North,Delhi,P5116,"Shoes ",Fashion,2972,4,0.0,Card,"Returned"
O10305,2024-12-16,C421,"Jordan Ramirez",South,Hyderabad,P8133," Table",Home,1281,4,20.0,COD,"Completed"
O16758,2024-01-15,C236,"Alyssa Hoffman",North,CHENNAI,P5551," Phone ",Electronics,62164,3,,COD,"Completed"
O21838,2024-10-24,C348,"LINDSAY SANCHEZ",South,bangalore,P5125," Chair",Home,2602,1,15.0,Card,"Completed"
O15135,2024-08-31,C268,"Elizabeth Thomas",East,chennai,P5036,Laptop,Electronics,69272,4,5.0,COD,"Cancelled"
O17787,2024-07-17,C466,"Carol Velasquez",East," Delhi ",P7438,Headphones,Electronics,52560,2,0.0,Card,"Completed"
O13447,2024-09-16,C182,"Keith Davis",North,Chennai,P6764," Headphones",Electronics,48610,4,0.0,COD,"Completed"
O17427,2024-12-17,C455,"christine rubio",West," Hyderabad",P6233," Lamp",Home,2885,3,,Card,"Completed"
O14271,2024-12-25,C188,"Stephanie Stark",South," Chennai",P1815," Table",Home,9450,2,15.0,COD,"Cancelled"
O12446,2024-11-03,C145,,West," Kolkata",P5636," Lamp ",Home,4661,2,15.0,COD,"Cancelled"
O16694,2024-08-04,C174,"nathaniel frost",West,MUMBAI,P5198,jeans,Fashion,3148,1,10.0,COD,"Returned"
O15454,2024-09-14,C220,"Amy Bailey",North,kolkata,P6557," Laptop",Electronics,22332,3,0.0,Card,"Completed"
O12324,2024-12-02,C233,"JOHN PAGE",North," Bangalore",P8208,shoes,Fashion,1851,3,10.0,COD,"Returned"
O13001,2024-09-17,C118,"William Wallace",North,,P4479,"Phone ",Electronics,24405,4,10.0,UPI,"Completed"
O16823,2024-05-17,C139,"  Jennifer Hansen  ",East," Bangalore ",P1095,Phone,Electronics,15625,1,0.0,UPI,"Cancelled"
O15324,2024-03-24,C474,"Angela Roberson",East,Delhi,P7592,Sofa,Electronics,6834,5,10.0,UPI,"Completed"
O11976,2024-08-10,C252,"Ryan Murphy MD",West,Hyderabad,P7979,table,Home,4698,4,0.0,UPI,"Cancelled"
O21083,2024-01-24,C214,"Kimberly Lawrence",North,Hyderabad,P2763,"Shoes ",Electronics,2960,4,15.0,UPI,"Returned"
O20828,2024-05-15,C468,"Valerie Smith",South,,P4066,MONITOR,Electronics,44013,4,15.0,Card,"Cancelled"
O21034,2024-02-14,C154,"KAYLA GREEN",North," Delhi",P3213,lamp,Home,6210,5,15.0,Card,"Cancelled"
O10440,2024-05-30,C207,"Anne Graham",North,Kolkata,P7418,phone,Electronics,63361,1,15.0,UPI,"Returned"
O16811,2024-01-08,C353,"Tyler Mack",North,"Chennai ",P2915," Monitor",Electronics,7492,4,20.0,COD,"Cancelled"
O17346,2024-12-10,C457,"Jeremy Mcdonald",West,CHENNAI,P6902," Lamp",Home,7975,5,20.0,Card,"Cancelled"
O14628,2024-06-21,C453,"Lisa Blair",West," Kolkata",P2867,"Phone ",Electronics,39184,1,15.0,Card,"Completed"
O17969,2024-02-22,C232,"Joseph Parrish",North,KOLKATA,P1687,"Table ",Home,7789,1,20.0,COD,"Returned"
O13366,2024-02-13,C285,"Erica Stein",North,HYDERABAD,P7101," Chair ",Home,407,2,10.0,UPI,"Cancelled"
O12484,2024-03-25,C485,"Charles Bell",West," Chennai",P2007," Jeans",Fashion,4738,1,20.0,UPI,"Cancelled"
O19414,2024-11-25,C129,"Cynthia Jensen",West," Bangalore ",P9919,"Table ",Home,4883,0,20.0,COD,"Returned"
O21428,2024-03-22,C276,"Regina Robertson",West,"Bangalore ",P1456,"Sofa ",Home,3801,2,10.0,Card,"Cancelled"
O21904,2024-11-17,C316,"  Justin Torres  ",South,hyderabad,P9737,"Headphones ",Electronics,64394,4,0.0,Card,"Returned"
O20927,2024-09-02,C466,"Wendy Paul",North,"Delhi ",P9622," Jacket",Fashion,3875,1,5.0,COD,"Cancelled"
O14321,2024-10-13,C399,"Olivia Fischer",South," Chennai",P2945,"Sofa ",Home,8969,4,5.0,UPI,"Completed"
O16056,2024-06-27,C392,"Wanda Lowe",East," Bangalore",P1732," Laptop",Home,44998,5,0.0,Card,"Cancelled"
O15535,2024-08-14,C500,"Joy Wilson",South," Mumbai",P5544," Shoes ",Home,3855,3,15.0,UPI,"Returned"
O19372,2024-05-20,C422,"Douglas Rodriguez",North,"Kolkata ",P5018," Laptop ",Electronics,70881,5,20.0,Card,"Completed"
O11387,2024-03-19,C373,"  Lori Hanson  ",West,DELHI,P7672," Sofa ",Home,1927,4,,COD,"Cancelled"
O12974,2024-07-27,C113,"  Brianna Evans  ",North,bangalore,P8932,lamp,Home,8564,5,0.0,COD,"Cancelled"
O14410,2024-11-10,C383,"Brandon Martinez",South," Mumbai",P1684,laptop,Electronics,75836,2,15.0,Card,"Cancelled"
O20700,2024-12-23,C185,"sandra smith",West,Chennai,P3288," Lamp ",Home,1045,2,15.0,COD,"Cancelled"
O13455,2024-01-03,C412,"Jessica Johnson",South," Hyderabad ",P3843," Shoes",Fashion,3190,3,15.0,Card,"Completed"
O16436,2024-08-04,C375,"kyle davis",South,hyderabad,P1153,SOFA,Home,3203,4,15.0,COD,"Completed"
O13138,2024-04-09,C146,"Stanley Mcgee",West,chennai,P3875,jacket,Fashion,3744,5,10.0,Card,"Cancelled"
O12088,2024-06-14,C232,"Teresa Davis",South," Bangalore ",P7666,Chair,Home,323930,5,0.0,Card,"Completed"
O18120,2024-05-07,C285,"CHRISTINE ADAMS",North," Delhi",P3694,Sofa,Home,715,2,-10.0,Card,"Cancelled"
O10457,2024-11-16,C345,"TAMMY FOSTER",North,BANGALORE,P3045,chair,Home,4178,1,0.0,Card,"Cancelled"
O15133,2024-11-15,C455,"kathryn david",East,"Chennai ",P8428," Monitor",Electronics,57649,5,15.0,COD,"Returned"
O15565,2024-05-04,C433,"Beth Moran",South,mumbai,P1722,t-shirt,Fashion,4668,2,20.0,Card,"Returned"
O18408,2024-04-10,C433,"Morgan Sanders",North,"Mumbai ",P4297,sofa,Home,1239,5,10.0,Card,"Completed"
O21384,2024-06-18,C454,"Marcus Huffman",North," Bangalore",P7158,SOFA,Home,3954,1,10.0,COD,"Completed"
O10163,2024-02-21,C137,"Robert Hampton",South,Hyderabad,P3248," Headphones",Fashion,27843,3,0.0,COD,"Completed"
O13445,2024-11-21,C256,"Mrs. Beth Green MD",West,"Kolkata ",P1756,"Headphones ",Electronics,29856,2,15.0,UPI,"Cancelled"
O12435,2024-09-26,C267,"Michael Saunders",South," Kolkata",P8918," Lamp ",Home,8642,5,5.0,COD,"Cancelled"
O19523,2024-06-29,C305,"Jack Garrison",East,MUMBAI,P1674," Jacket",Fashion,3564,4,15.0,COD,"Cancelled"
O17392,2024-07-03,C339,"Brandy Jackson",South,DELHI,P9946,SHOES,Fashion,4978,1,10.0,COD,"Completed"
O14097,2024-09-19,C254,"Jonathan Brooks",North," Kolkata ",P7512,LAMP,Home,6916,3,-10.0,Card,"Completed"
O17774,2024-05-01,C219,"Elizabeth Jackson",North,chennai,P6810,Table,Home,9449,4,10.0,COD,"Cancelled"
O21314,2024-02-25,C375,,North,Mumbai,P8397," Shoes ",Fashion,3623,5,20.0,Card,"Cancelled"
O11710,2024-07-29,C445,"CHRISTOPHER FERNANDEZ",East,,P3572,phone,Electronics,73733,3,5.0,Card,"Completed"
O11127,2024-07-23,C299,"Danielle Miller",North," Chennai ",P5044,"Shoes ",Fashion,4259,3,15.0,COD,"Cancelled"
O17540,2024-07-20,C336,"Leslie Fernandez",North," Chennai ",P1715,SOFA,Home,7379,2,10.0,COD,"Returned"
O20291,2024-02-07,C375,"Hayley Stewart",East," Mumbai",P8567," Headphones",Electronics,58752,1,20.0,Card,"Completed"
O16500,2024-11-06,C119,"beth woods",North," Mumbai ",P3903,Jeans,Fashion,4085,5,15.0,COD,"Completed"
O12760,2024-08-15,C139,"BRIAN JOHNSTON",North,CHENNAI,P1076,sofa,Home,8866,4,0.0,COD,"Cancelled"
O16139,2024-04-16,C222,,West,DELHI,P7472," Phone",Electronics,72174,2,0.0,Card,"Returned"
O15843,2024-02-18,C265,"Rebecca Cruz",North," Chennai ",P6314," Laptop ",Electronics,70480,1,10.0,Card,"Returned"
O15441,2024-04-03,C189,"Kathryn Lozano",West,chennai,P4873," Table ",Home,9925,5,20.0,COD,"Returned"
O10982,2024-04-27,C170,"Jessica Williams",South," Delhi ",P6427,Laptop,Electronics,10191,3,20.0,Card,"Cancelled"
O20896,2024-10-02,C227,"Chad Wright",North," Kolkata",P8652,Chair,Home,3645,2,0.0,Card,"Completed"
O16948,2024-08-06,C190,"Tyler Hamilton",North," Mumbai",P5918,"Phone ",Fashion,71229,4,0.0,COD,"Cancelled"
O14216,2024-07-09,C294,"Danny Tate",South," Delhi ",P2167," Table",Home,6431,1,15.0,UPI,"Returned"
O19267,2024-01-15,C183,"Mark Lawson",East," Hyderabad ",P3422,Monitor,Electronics,37347,1,15.0,UPI,"Returned"
O14167,2024-09-29,C226,,West," Delhi",P7271,"Table ",Home,7229,1,15.0,Card,"Cancelled"
O11791,2024-07-10,C425,"Jaime Myers",North," Mumbai",P3200,T-SHIRT,Fashion,3922,67,,Card,"Cancelled"
O17384,2024-12-10,C390,"  Michael Mccormick  ",South," Mumbai",P1155,chair,Home,2342,2,15.0,Card,"Completed"
O11587,2024-02-21,C208,"LORI LAWSON",North," Bangalore",P8486," Laptop ",Electronics,52344,3,10.0,COD,"Cancelled"
O19862,2024-08-15,C162,"Laura Austin",South," Bangalore ",P8938," Laptop",Electronics,47229,1,15.0,COD,"Returned"
O17011,2024-08-16,C343,"Marcia Barnes",West," Bangalore ",P8899," Headphones ",Electronics,16415,5,5.0,Card,"Cancelled"
O12793,2024-12-20,C485,"Sara Alvarez",South,Delhi,P4666,"Phone ",Electronics,21134,3,15.0,Card,"Returned"
O20552,2024-07-13,C275,"Jesse Morris",West," Hyderabad",P1027,Chair,Home,3382,1,5.0,UPI,"Completed"
O16360,2024-03-15,C316,"Charles Cooper",North,"Kolkata ",P1562,"Table ",Home,5163,4,-10.0,UPI,"Completed"
O14481,2024-03-22,C461,"James Kirby",North,Chennai,P9977," Chair",Home,3233,2,5.0,UPI,"Returned"
O15707,2024-05-29,C487,"JEFFREY DAVIS",North,BANGALORE,P4436,SOFA,Home,5281,5,20.0,COD,"Cancelled"
O15935,2024-05-05,C471,"Charles White",West," Chennai",P2946,LAPTOP,Electronics,72559,4,5.0,COD,"Returned"
O20696,2024-10-20,C481,"Grant Hahn",South," Chennai ",P5484," Jeans ",Home,1499,3,15.0,Card,"Completed"
O16291,2024-11-29,C347,"Jessica Sanchez",West,"Bangalore ",P4399," Table ",Home,8984,4,5.0,Card,"Returned"
O10088,2024-01-24,C384,"  Hayden Martinez  ",East,"Hyderabad ",P5807," Phone ",Electronics,76359,1,10.0,Card,"Completed"
O21389,2024-11-14,C260,"Patricia Waller",South," Mumbai ",P2218,"Monitor ",Electronics,22590,3,0.0,UPI,"Cancelled"
O16555,2024-08-02,C333,"steven williams",North,CHENNAI,P6183," Jeans",Fashion,2078,3,20.0,Card,"Returned"
O11271,2024-06-05,C238,"Sarah Herrera",South,Hyderabad,P9021,table,Home,3940,146,10.0,COD,"Completed"
O19037,2024-10-17,C238,"Mr. Kevin Luna",South," Chennai ",P5380,lamp,Home,455,4,20.0,Card,"Completed"
O21592,2024-05-02,C498,"Pamela Kennedy",East,"Bangalore ",P3705,"Lamp ",Home,5307,2,10.0,COD,"Returned"
O19080,2024-06-25,C352,"CHRISTOPHER ROBERTS",North," Hyderabad ",P9652," Lamp ",Home,3415,5,5.0,Card,"Cancelled"
O12762,2024-04-09,C445,"Kevin Owen",West,"Bangalore ",P5337,SOFA,Home,5837,4,10.0,Card,"Completed"
O13563,2024-09-08,C256,"Molly Morgan",North," Chennai",P2388,"Sofa ",Home,6029,3,0.0,UPI,"Completed"
O12030,2024-03-01,C349,"chelsea reyes",South," Bangalore",P4251,monitor,Electronics,62484,2,10.0,COD,"Cancelled"
O16465,2024-02-25,C315,"Leslie Hunt",North,Chennai,P3066,PHONE,Electronics,57412,2,0.0,UPI,"Completed"
O10853,2024-08-07,C447,,North," Chennai",P8764," Phone ",Electronics,41849,2,0.0,Card,"Completed"
O13092,2024-01-27,C402,"Chloe Rodriguez",West,BANGALORE,P2803,Phone,Electronics,35333,1,,COD,"Returned"
O14047,2024-07-03,C263,"  Ronald Smith  ",South," Bangalore",P6907," Shoes ",Fashion,3238,2,10.0,COD,"Returned"
O13904,2024-04-13,C432,"  Carlos Lowe  ",West,hyderabad,P3517,lamp,Home,1916,2,0.0,UPI,"Cancelled"
O19181,2024-07-22,C277,"Rhonda Smith",North,"Delhi ",P9723,"Jacket ",Fashion,872,3,20.0,Card,"Completed"
O18345,2024-03-01,C296,"Jennifer Rodriguez",East,DELHI,P4668,monitor,Electronics,73822,5,20.0,UPI,"Returned"
O20480,2024-07-28,C175,"Donald Lee",South,DELHI,P5831,T-shirt,Fashion,3158,3,-10.0,Card,"Cancelled"
O15825,2024-11-18,C212,,East,"Hyderabad ",P3550," Chair",Home,9325,3,0.0,UPI,"Cancelled"
O16040,2024-03-14,C175,"JODI PIERCE",North,MUMBAI,P7986,SOFA,Home,2969,2,5.0,Card,"Returned"
O11643,2024-02-24,C470,"Tracy Bailey",South,chennai,P6544," Sofa ",Home,4685,1,0.0,COD,"Completed"
O19222,2024-03-16,C327,"Christopher Roberts",North," Kolkata ",P5699,MONITOR,Electronics,59432,1,20.0,COD,"Completed"
O21252,2024-12-13,C466,"Melissa Brewer",East,Delhi,P3461," Sofa ",Home,1010,3,10.0,Card,"Cancelled"
O15708,2024-02-16,C153,"Brittany Mathews",West,hyderabad,P3089,LAMP,Home,8138,2,5.0,UPI,"Returned"
O18098,2024-12-21,C317,"Kenneth Lopez",West," Mumbai ",P4593," Jacket ",Fashion,2385,5,5.0,UPI,"Returned"
O13331,2024-12-22,C108,"Dawn Johnson",North,BANGALORE,P3344," T-Shirt",Fashion,2486,5,10.0,Card,"Completed"
O16090,2024-02-06,C127,"  Beth Hamilton  ",West,,P7742," Sofa ",Home,2752,1,10.0,COD,"Returned"
O14699,2024-02-17,C156,"  Deanna Caldwell  ",North," Kolkata",P7185,CHAIR,Home,9672,5,15.0,UPI,"Completed"
O13587,2024-03-24,C300,"Ms. Rebecca Johnson",West,Hyderabad,P2744,t-shirt,Fashion,1388,3,15.0,UPI,"Completed"
O13076,2024-03-07,C382,"Emily Odonnell",North,"Kolkata ",P2595,Headphones,Electronics,57184,141,,UPI,"Returned"
O18228,2024-11-07,C496,"William Sexton",South,DELHI,P9573,Chair,Home,2607,2,15.0,Card,"Returned"
O14766,2024-08-20,C284,"  Kara Moore  ",South,HYDERABAD,P3780,Headphones,Electronics,6958,5,20.0,Card,"Completed"
O15790,2024-12-14,C145,"charlene davis",North," Chennai",P8222,Jacket,Fashion,4499,2,10.0,UPI,"Cancelled"
O16123,2024-12-08,C142,"Ashley Lindsey",South,,P6716," Lamp",Home,2892,76,0.0,COD,"Cancelled"
O11788,2024-04-19,C143,"Christopher Kirk",South,Chennai,P1513,"Sofa ",Home,2173,4,0.0,COD,"Cancelled"
O17047,2024-01-28,C342,"  Jack Riggs  ",West," Chennai ",P8021,Headphones,Electronics,64168,4,5.0,Card,"Cancelled"
O13254,2024-06-11,C278,"Megan Ray",East," Hyderabad ",P3465," Jeans",Fashion,1684,5,-10.0,Card,"Returned"
O11862,2024-10-22,C445,"  Jesse Nelson  ",East," Mumbai ",P7066,Jacket,Fashion,1860,2,20.0,COD,"Completed"
O21458,2024-11-20,C355,"Miss Pamela Shaw",North,Kolkata,P2625,t-shirt,Fashion,4946,3,0.0,Card,"Returned"
O20644,2024-08-25,C108,"William Navarro",West," Kolkata",P7484,laptop,Electronics,64589,3,20.0,UPI,"Completed"
O14385,2024-07-19,C437,"Tiffany Smith",East,,P7444,headphones,Electronics,46611,3,,UPI,"Completed"
O12112,2024-01-14,C425,"Seth Jones",West,mumbai,P1189," Sofa ",Home,4563,4,5.0,UPI,"Completed"
O20127,2024-05-20,C462,,West," Hyderabad",P3355," Laptop ",Electronics,37145,2,10.0,UPI,"Cancelled"
O11818,2024-06-09,C335,"Catherine Bowman",North," Mumbai",P8387,CHAIR,Home,1505,1,10.0,COD,"Returned"
O20808,2024-02-28,C390,"Nicole Davis",North,"Bangalore ",P1483,Phone,Electronics,8873,3,20.0,COD,"Completed"
O14385,2024-04-15,C240,"Monica Rich",North," Bangalore",P8992," Phone",Electronics,41842,2,15.0,Card,"Cancelled"
O15223,2024-05-04,C418,"Gavin Rogers",East," Hyderabad",P5019,jacket,Fashion,4845,3,5.0,COD,"Cancelled"
O12377,2024-12-09,C499,"HEIDI BENNETT",North," Hyderabad",P7909," Jacket ",Fashion,2238,5,20.0,UPI,"Returned"
O13247,2024-05-25,C200,"michael allen",West," Delhi",P7599,jacket,Fashion,674,3,0.0,Card,"Completed"
O15528,2024-03-03,C430,"shawna white",East,Chennai,P2683,chair,Home,1071,5,10.0,UPI,"Cancelled"
O11723,2024-07-13,C265,"Debra Thomas",North,Hyderabad,P3790,PHONE,Electronics,19523,1,20.0,UPI,"Cancelled"
O15232,2024-10-12,C175,"Dr. Justin Mclaughlin Jr.",South,"Chennai ",P4373," Phone ",Electronics,68269,4,20.0,UPI,"Returned"
O13482,2024-11-13,C106,"Erika Anderson",North,"Bangalore ",P4326," T-Shirt",Fashion,4632,3,20.0,UPI,"Cancelled"
O12691,2024-03-18,C451,"Justin Clark",North,DELHI,P9227," Shoes",Fashion,3383,1,0.0,COD,"Cancelled"
O14467,2024-01-28,C289,"carol daniel",South,HYDERABAD,P5361,MONITOR,Electronics,61828,3,10.0,COD,"Completed"
O13711,2024-06-05,C417,"Michael Henderson",North,HYDERABAD,P4909,HEADPHONES,Electronics,5407,3,5.0,Card,"Returned"
O13070,2024-10-17,C270,"  John Ortiz  ",North,,P5762,PHONE,Electronics,5131,1,10.0,COD,"Completed"
O11539,2024-12-17,C151,"Hannah Nguyen",South," Kolkata",P1339,PHONE,Electronics,72873,3,-10.0,Card,"Cancelled"
O15853,2024-12-13,C354,"pamela hill",East,Hyderabad,P6426," Phone",Electronics,76423,4,5.0,Card,"Completed"
O13123,2024-05-30,C121,"Anthony Rodriguez",South,Chennai,P8436,jacket,Fashion,2873,2,-10.0,UPI,"Cancelled"
O10872,2024-01-17,C350,,North,Bangalore,P6810,CHAIR,Home,2637,2,20.0,Card,"Completed"
O16924,2024-10-17,C304,"BRANDON SHELTON",West,BANGALORE,P8555,"Sofa ",Home,4396,5,20.0,UPI,"Cancelled"
O12271,2024-07-10,C369,"Rebecca Morgan",North," Chennai",P9900,"T-Shirt ",Fashion,1224,5,15.0,UPI,"Completed"
O12064,2024-12-25,C306,"Michael Kerr",East,Delhi,P9458,MONITOR,Electronics,12977,3,0.0,Card,"Returned"
O13663,2024-03-03,C445,"Yvette Brock",South,"Delhi ",P7628," Jeans",Fashion,2525,5,-10.0,Card,"Cancelled"
O20040,2024-07-19,C448,"Wendy Roach",East," Delhi ",P2758," Headphones",Electronics,42938,5,5.0,UPI,"Cancelled"
O10459,2024-09-14,C245,"  Linda Freeman  ",South," Hyderabad ",P6715," Jeans ",Fashion,4254,3,20.0,UPI,"Returned"
O12859,2024-12-23,C435,"Todd Rivera",South," Mumbai ",P6703,"Chair ",Home,3255,4,10.0,Card,"Returned"
O10737,2024-07-10,C115,"  Andrea Sherman  ",West,HYDERABAD,P1482,T-SHIRT,Fashion,1027,4,5.0,COD,"Returned"
O16188,2024-03-01,C168,"Mr. Lucas Howard",North,CHENNAI,P7685,"Sofa ",Electronics,9837,5,5.0,COD,"Completed"
O13037,2024-09-21,C449,"Russell Jones Jr.",South," Mumbai",P2653,headphones,Electronics,62524,5,20.0,COD,"Returned"
O10370,2024-05-14,C214,"Terri House",South,BANGALORE,P1491,headphones,Electronics,57326,5,10.0,COD,"Returned"
O15482,2024-02-11,C491,"bruce fisher",North," Hyderabad ",P8844,JEANS,Fashion,789,5,0.0,UPI,"Returned"
O10584,2024-12-25,C354,"Natalie Brown",North,,P3257,laptop,Electronics,7371,2,,UPI,"Returned"
O15764,2024-11-04,C199,"Joseph Bauer",South," Delhi ",P5001,Lamp,Fashion,1231,1,20.0,COD,"Cancelled"
